customer_number,customer_register_time,platform,last_login,total_purchase,redeemed_amount,lost,gap_less_than_2_weeks,churned,censored,event_time,event_observed,platform_encoded,intervention,intervention_encoded,adjusted_hazard
6170,2023-01-16,Referral,2023-10-01,2,10,True,False,False,True,258,False,1,True,1,0.0
6171,2023-11-29,Mobile,2024-02-29,10,0,False,False,False,False,92,True,0,False,0,1.0
6172,2023-07-14,Referral,2024-02-12,2,0,False,False,False,False,213,True,1,False,0,1.0
6173,2023-01-09,Web,2023-07-12,67,10,True,False,False,True,184,False,2,False,0,0.0
6174,2023-11-12,Referral,2024-06-11,57,0,False,False,False,False,212,True,1,False,0,1.0
6175,2023-11-30,Mobile,2024-09-02,106,20,False,False,False,True,277,False,0,False,0,0.0
6176,2023-11-29,Web,2024-02-06,36,0,False,False,False,False,69,True,2,False,0,1.0
6177,2023-11-23,Web,2023-12-18,31,0,False,False,False,False,25,True,2,False,0,1.0
6178,2023-01-15,Referral,2023-07-15,77,0,True,False,False,False,181,True,1,False,0,1.0
6179,2023-11-23,Web,2023-12-19,87,0,False,False,False,False,26,True,2,False,0,1.0
6180,2023-04-12,Mobile,2024-03-06,62,0,False,False,False,False,329,True,0,False,0,1.0
6181,2023-08-14,Web,2023-09-23,59,0,True,False,False,False,40,True,2,False,0,1.0
6182,2023-10-05,Mobile,2024-06-15,33,0,False,False,False,False,254,True,0,False,0,1.0
6183,2023-04-23,Referral,2023-09-23,0,0,True,False,False,False,153,True,1,True,1,0.8
6184,2023-01-01,Web,2023-03-19,16,0,True,False,False,False,77,True,2,True,1,0.8
6185,2023-09-23,Mobile,2023-12-27,30,0,False,False,False,False,95,True,0,False,0,1.0
6186,2023-07-27,Referral,2024-01-23,23,0,False,False,False,False,180,True,1,False,0,1.0
6187,2023-04-20,Mobile,2023-08-28,51,10,True,False,False,True,130,False,0,True,1,0.0
6188,2023-07-19,Referral,2024-02-12,51,0,False,False,False,False,208,True,1,False,0,1.0
6189,2023-11-02,Mobile,2024-07-09,27,0,False,False,False,False,250,True,0,False,0,1.0
6190,2023-01-12,Web,2023-04-25,0,10,True,False,False,True,103,False,2,True,1,0.0
6191,2023-12-11,Mobile,2024-09-11,13,10,False,False,False,True,275,False,0,False,0,0.0
6192,2023-07-07,Mobile,2023-08-24,7,20,True,False,False,True,48,False,0,True,1,0.0
6193,2023-06-03,Web,2024-01-15,12,0,False,False,False,False,226,True,2,False,0,1.0
6194,2023-11-30,Web,2024-03-10,28,50,False,False,False,True,101,False,2,False,0,0.0
6195,2023-10-06,Web,2023-11-15,2,0,False,False,False,False,40,True,2,False,0,1.0
6196,2023-06-20,Mobile,2023-12-09,0,0,False,False,False,False,172,True,0,False,0,1.0
6197,2023-05-14,Referral,2023-06-17,17,0,True,False,False,False,34,True,1,True,1,0.8
6198,2023-01-25,Web,2023-11-07,47,10,False,False,False,True,286,False,2,False,0,0.0
6199,2023-01-18,Mobile,2023-04-17,0,20,True,False,False,True,89,False,0,True,1,0.0
6200,2023-07-09,Referral,2024-07-04,56,20,False,False,False,True,361,False,1,False,0,0.0
6201,2023-05-21,Web,2023-09-23,14,0,True,False,False,False,125,True,2,False,0,1.0
6202,2023-02-12,Mobile,2023-11-30,3,0,False,False,False,False,291,True,0,False,0,1.0
6203,2023-11-30,Referral,2024-08-08,25,0,False,False,False,False,252,True,1,False,0,1.0
6204,2023-10-11,Referral,2024-04-16,91,50,False,False,False,True,188,False,1,False,0,0.0
6205,2023-05-26,Web,2024-02-07,23,0,False,False,False,False,257,True,2,False,0,1.0
6206,2023-11-11,Web,2024-08-14,34,50,False,False,False,True,277,False,2,False,0,0.0
6207,2023-11-15,Web,2024-06-15,50,0,False,False,False,False,213,True,2,False,0,1.0
6208,2023-04-02,Mobile,2024-03-25,48,10,False,False,False,True,358,False,0,False,0,0.0
6209,2023-06-28,Mobile,2023-07-26,2,0,True,False,False,False,28,True,0,True,1,0.8
6210,2023-02-25,Mobile,2023-07-01,40,20,True,False,False,True,126,False,0,True,1,0.0
6211,2023-06-04,Web,2024-01-19,89,50,False,False,False,True,229,False,2,False,0,0.0
6212,2023-06-09,Web,2023-10-14,36,0,True,False,False,False,127,True,2,True,1,0.8
6213,2023-04-21,Mobile,2024-02-13,54,0,False,False,False,False,298,True,0,False,0,1.0
6214,2023-05-17,Mobile,2023-11-10,19,20,False,False,False,True,177,False,0,False,0,0.0
6215,2023-08-20,Mobile,2024-01-14,11,0,False,False,False,False,147,True,0,False,0,1.0
6216,2023-08-08,Mobile,2024-01-28,33,0,False,False,False,False,173,True,0,False,0,1.0
6217,2023-03-09,Web,2023-05-09,20,0,True,False,False,False,61,True,2,True,1,0.8
6218,2023-10-29,Web,2023-12-14,67,0,False,False,False,False,46,True,2,False,0,1.0
6219,2023-09-06,Web,2024-07-15,109,0,False,False,False,False,313,True,2,False,0,1.0
6220,2023-11-19,Web,2024-03-21,51,0,False,False,False,False,123,True,2,False,0,1.0
6221,2023-01-06,Web,2023-05-11,147,0,True,False,False,False,125,True,2,False,0,1.0
6222,2023-10-07,Web,2024-08-18,12,0,False,False,False,False,316,True,2,False,0,1.0
6223,2023-04-04,Web,2023-12-15,67,0,False,False,False,False,255,True,2,False,0,1.0
6224,2023-09-26,Web,2024-09-07,12,0,False,False,False,False,347,True,2,False,0,1.0
6225,2023-07-16,Mobile,2024-06-16,3,20,False,False,False,True,336,False,0,False,0,0.0
6226,2023-01-25,Web,2024-01-05,29,0,False,False,False,False,345,True,2,False,0,1.0
6227,2023-05-28,Mobile,2024-05-07,18,0,False,False,False,False,345,True,0,False,0,1.0
6228,2023-04-28,Mobile,2024-04-03,76,0,False,False,False,False,341,True,0,False,0,1.0
6229,2023-12-04,Mobile,2024-06-07,20,0,False,False,False,False,186,True,0,False,0,1.0
6230,2023-12-04,Referral,2024-05-21,78,10,False,False,False,True,169,False,1,False,0,0.0
6231,2023-03-07,Web,2023-11-30,2,50,False,False,False,True,268,False,2,False,0,0.0
6232,2023-10-28,Mobile,2024-05-29,53,0,False,False,False,False,214,True,0,False,0,1.0
6233,2023-06-24,Referral,2023-07-09,42,0,True,False,False,False,15,True,1,False,0,1.0
6234,2023-11-15,Referral,2024-05-19,38,10,False,False,False,True,186,False,1,False,0,0.0
6235,2023-03-17,Web,2023-11-27,13,10,False,False,False,True,255,False,2,False,0,0.0
6236,2023-04-24,Web,2023-09-13,45,0,True,False,False,False,142,True,2,False,0,1.0
6237,2023-04-21,Web,2023-11-29,19,50,False,False,False,True,222,False,2,False,0,0.0
6238,2023-09-06,Mobile,2024-05-06,37,0,False,False,False,False,243,True,0,False,0,1.0
6239,2023-07-22,Mobile,2024-06-27,24,0,False,False,False,False,341,True,0,False,0,1.0
6240,2023-05-27,Web,2023-08-26,5,0,True,False,False,False,91,True,2,True,1,0.8
6241,2023-02-04,Mobile,2023-12-03,2,0,False,False,False,False,302,True,0,False,0,1.0
6242,2023-11-05,Mobile,2024-08-28,13,0,False,False,False,False,297,True,0,False,0,1.0
6243,2023-01-26,Mobile,2023-05-02,80,0,True,False,False,False,96,True,0,True,1,0.8
6244,2023-08-26,Referral,2024-03-25,22,0,False,False,False,False,212,True,1,False,0,1.0
6245,2023-01-14,Mobile,2023-08-10,48,50,True,False,False,True,208,False,0,False,0,0.0
6246,2023-02-14,Web,2023-08-23,25,0,True,False,False,False,190,True,2,False,0,1.0
6247,2023-08-04,Mobile,2023-11-01,95,0,True,False,False,False,89,True,0,True,1,0.8
6248,2023-08-21,Web,2024-07-05,13,0,False,False,False,False,319,True,2,False,0,1.0
6249,2023-07-12,Mobile,2023-12-15,1,0,False,False,False,False,156,True,0,False,0,1.0
6250,2023-02-20,Referral,2023-07-30,45,0,True,False,False,False,160,True,1,False,0,1.0
6251,2023-08-02,Referral,2024-05-25,36,50,False,False,False,True,297,False,1,False,0,0.0
6252,2023-05-31,Mobile,2023-06-25,22,20,True,False,False,True,25,False,0,False,0,0.0
6253,2023-10-02,Web,2024-03-15,11,0,False,False,False,False,165,True,2,False,0,1.0
6254,2023-12-04,Web,2024-11-11,6,0,False,False,False,False,343,True,2,False,0,1.0
6255,2023-03-17,Mobile,2023-08-24,19,10,True,False,False,True,160,False,0,True,1,0.0
6256,2023-08-08,Web,2024-01-02,32,0,False,False,False,False,147,True,2,False,0,1.0
6257,2023-12-14,Mobile,2024-08-31,25,0,False,False,False,False,261,True,0,False,0,1.0
6258,2023-07-06,Web,2023-10-25,17,50,True,False,False,True,111,False,2,False,0,0.0
6259,2023-10-16,Web,2024-07-30,23,10,False,False,False,True,288,False,2,False,0,0.0
6260,2023-01-28,Web,2023-03-23,3,0,True,False,False,False,54,True,2,False,0,1.0
6261,2023-06-29,Referral,2023-08-07,35,0,True,False,False,False,39,True,1,False,0,1.0
6262,2023-09-10,Mobile,2024-04-25,39,0,False,False,False,False,228,True,0,False,0,1.0
6263,2023-05-06,Web,2023-10-13,0,0,True,False,False,False,160,True,2,False,0,1.0
6264,2023-06-26,Web,2024-01-07,9,0,False,False,False,False,195,True,2,False,0,1.0
6265,2023-02-06,Mobile,2023-08-13,2,0,True,False,False,False,188,True,0,True,1,0.8
6266,2023-04-09,Web,2023-12-06,190,0,False,False,False,False,241,True,2,False,0,1.0
6267,2023-04-08,Mobile,2024-02-03,26,50,False,False,False,True,301,False,0,False,0,0.0
6268,2023-05-07,Referral,2024-03-29,18,0,False,False,False,False,327,True,1,False,0,1.0
6269,2023-06-17,Mobile,2024-04-20,18,0,False,False,False,False,308,True,0,False,0,1.0
6270,2023-03-21,Mobile,2024-03-01,100,50,False,False,False,True,346,False,0,False,0,0.0
6271,2023-10-21,Mobile,2023-12-22,32,0,False,False,False,False,62,True,0,False,0,1.0
6272,2023-11-29,Referral,2024-01-11,5,0,False,False,False,False,43,True,1,False,0,1.0
6273,2023-05-06,Referral,2024-01-06,17,50,False,False,False,True,245,False,1,False,0,0.0
6274,2023-12-09,Mobile,2024-01-07,44,20,False,False,False,True,29,False,0,False,0,0.0
6275,2023-11-06,Web,2024-09-21,16,0,False,False,False,False,320,True,2,False,0,1.0
6276,2023-05-30,Mobile,2023-09-28,11,0,True,False,False,False,121,True,0,False,0,1.0
6277,2023-01-16,Web,2023-12-28,142,0,False,False,False,False,346,True,2,False,0,1.0
6278,2023-01-28,Mobile,2023-09-29,82,0,True,False,False,False,244,True,0,True,1,0.8
6279,2023-06-22,Mobile,2023-12-18,85,10,False,False,False,True,179,False,0,False,0,0.0
6280,2023-02-15,Web,2024-01-25,4,0,False,False,False,False,344,True,2,False,0,1.0
6281,2023-11-24,Web,2024-07-13,8,0,False,False,False,False,232,True,2,False,0,1.0
6282,2023-08-24,Mobile,2024-05-07,17,0,False,False,False,False,257,True,0,False,0,1.0
6283,2023-08-02,Referral,2023-11-25,53,0,False,False,False,False,115,True,1,False,0,1.0
6284,2023-03-26,Mobile,2023-11-26,40,50,False,False,False,True,245,False,0,False,0,0.0
6285,2023-10-09,Mobile,2024-05-24,56,0,False,False,False,False,228,True,0,False,0,1.0
6286,2023-08-20,Web,2024-06-17,76,0,False,False,False,False,302,True,2,False,0,1.0
6287,2023-03-26,Mobile,2023-05-21,45,20,True,False,False,True,56,False,0,True,1,0.0
6288,2023-03-06,Mobile,2023-10-17,9,0,True,False,False,False,225,True,0,False,0,1.0
6289,2023-05-14,Mobile,2024-03-17,10,50,False,False,False,True,308,False,0,False,0,0.0
6290,2023-05-31,Web,2024-03-18,13,10,False,False,False,True,292,False,2,False,0,0.0
6291,2023-04-25,Mobile,2023-09-28,10,20,True,False,False,True,156,False,0,False,0,0.0
6292,2023-03-05,Web,2023-07-05,8,0,True,False,False,False,122,True,2,False,0,1.0
6293,2023-12-09,Web,2024-09-17,41,0,False,False,False,False,283,True,2,False,0,1.0
6294,2023-12-29,Referral,2024-05-16,1,0,False,False,False,False,139,True,1,False,0,1.0
6295,2023-12-18,Web,2024-07-18,39,0,False,False,False,False,213,True,2,False,0,1.0
6296,2023-06-07,Web,2023-10-16,52,10,True,False,False,True,131,False,2,True,1,0.0
6297,2023-03-18,Mobile,2024-01-09,2,0,False,False,False,False,297,True,0,False,0,1.0
6298,2023-05-26,Referral,2023-06-06,1,0,True,True,False,False,11,True,1,True,1,0.8
6299,2023-12-09,Mobile,2024-07-22,10,0,False,False,False,False,226,True,0,False,0,1.0
6300,2023-08-13,Mobile,2023-11-02,7,0,False,False,False,False,81,True,0,False,0,1.0
6301,2023-11-09,Referral,2024-10-16,26,0,False,False,False,False,342,True,1,False,0,1.0
6302,2023-04-13,Web,2024-04-02,33,20,False,False,False,True,355,False,2,False,0,0.0
6303,2023-12-13,Web,2024-09-20,30,0,False,False,False,False,282,True,2,False,0,1.0
6304,2023-10-28,Web,2024-09-30,13,0,False,False,False,False,338,True,2,False,0,1.0
6305,2023-03-29,Referral,2024-03-05,20,10,False,False,False,True,342,False,1,False,0,0.0
6306,2023-10-30,Web,2024-06-17,30,0,False,False,False,False,231,True,2,False,0,1.0
6307,2023-06-17,Web,2024-03-22,3,10,False,False,False,True,279,False,2,False,0,0.0
6308,2023-06-19,Mobile,2024-06-08,7,20,False,False,False,True,355,False,0,False,0,0.0
6309,2023-05-15,Mobile,2024-03-09,66,20,False,False,False,True,299,False,0,False,0,0.0
6310,2023-02-19,Mobile,2023-06-20,12,0,True,False,False,False,121,True,0,True,1,0.8
6311,2023-12-06,Mobile,2024-09-27,48,0,False,False,False,False,296,True,0,False,0,1.0
6312,2023-12-13,Web,2024-09-13,8,0,False,False,False,False,275,True,2,False,0,1.0
6313,2023-05-14,Mobile,2023-10-22,1,10,True,False,False,True,161,False,0,False,0,0.0
6314,2023-12-13,Mobile,2024-02-15,20,0,False,False,False,False,64,True,0,False,0,1.0
6315,2023-05-17,Referral,2023-11-21,66,0,False,False,False,False,188,True,1,False,0,1.0
6316,2023-09-02,Web,2024-01-28,51,0,False,False,False,False,148,True,2,False,0,1.0
6317,2023-04-19,Referral,2023-10-01,8,0,True,False,False,False,165,True,1,True,1,0.8
6318,2023-11-09,Mobile,2024-02-10,72,20,False,False,False,True,93,False,0,False,0,0.0
6319,2023-10-14,Web,2023-11-03,19,0,False,False,False,False,20,True,2,False,0,1.0
6320,2023-01-21,Mobile,2023-10-01,1,20,True,False,False,True,253,False,0,True,1,0.0
6321,2023-03-31,Web,2023-07-11,0,0,True,False,False,False,102,True,2,False,0,1.0
6322,2023-10-23,Referral,2024-02-08,19,0,False,False,False,False,108,True,1,False,0,1.0
6323,2023-04-22,Referral,2024-02-20,23,0,False,False,False,False,304,True,1,False,0,1.0
6324,2023-10-28,Web,2024-06-23,2,0,False,False,False,False,239,True,2,False,0,1.0
6325,2023-03-18,Web,2024-01-23,76,20,False,False,False,True,311,False,2,False,0,0.0
6326,2023-06-26,Web,2024-03-30,37,0,False,False,False,False,278,True,2,False,0,1.0
6327,2023-12-09,Web,2024-08-30,48,0,False,False,False,False,265,True,2,False,0,1.0
6328,2023-05-28,Web,2024-01-26,26,0,False,False,False,False,243,True,2,False,0,1.0
6329,2023-04-11,Web,2024-01-02,32,0,False,False,False,False,266,True,2,False,0,1.0
6330,2023-09-03,Mobile,2024-08-04,14,0,False,False,False,False,336,True,0,False,0,1.0
6331,2023-04-27,Web,2023-08-24,34,0,True,False,False,False,119,True,2,True,1,0.8
6332,2023-04-02,Referral,2023-12-30,114,0,False,False,False,False,272,True,1,False,0,1.0
6333,2023-01-28,Referral,2023-02-13,31,0,True,False,False,False,16,True,1,False,0,1.0
6334,2023-01-25,Mobile,2023-04-12,12,20,True,False,False,True,77,False,0,False,0,0.0
6335,2023-02-27,Referral,2024-01-02,10,0,False,False,False,False,309,True,1,False,0,1.0
6336,2023-10-24,Web,2024-04-23,99,0,False,False,False,False,182,True,2,False,0,1.0
6337,2023-05-14,Web,2024-02-02,6,0,False,False,False,False,264,True,2,False,0,1.0
6338,2023-11-27,Mobile,2024-08-16,49,10,False,False,False,True,263,False,0,False,0,0.0
6339,2023-09-06,Mobile,2024-06-06,18,0,False,False,False,False,274,True,0,False,0,1.0
6340,2023-02-07,Mobile,2023-12-28,17,0,False,False,False,False,324,True,0,False,0,1.0
6341,2023-03-16,Referral,2023-07-18,41,0,True,False,False,False,124,True,1,False,0,1.0
6342,2023-05-22,Referral,2023-11-11,4,0,False,False,False,False,173,True,1,False,0,1.0
6343,2023-11-18,Mobile,2024-01-29,18,0,False,False,False,False,72,True,0,False,0,1.0
6344,2023-06-17,Mobile,2023-08-19,1,20,True,False,False,True,63,False,0,False,0,0.0
6345,2023-09-16,Web,2024-01-28,33,0,False,False,False,False,134,True,2,False,0,1.0
6346,2023-12-21,Web,2024-09-16,1,50,False,False,False,True,270,False,2,False,0,0.0
6347,2023-08-13,Mobile,2023-10-31,2,50,True,False,False,True,79,False,0,False,0,0.0
6348,2023-06-01,Mobile,2023-09-03,55,0,True,False,False,False,94,True,0,False,0,1.0
6349,2023-01-19,Mobile,2024-01-15,17,50,False,False,False,True,361,False,0,False,0,0.0
6350,2023-05-26,Web,2023-10-31,6,0,True,False,False,False,158,True,2,True,1,0.8
6351,2023-08-29,Mobile,2024-04-07,26,0,False,False,False,False,222,True,0,False,0,1.0
6352,2023-12-10,Web,2024-01-11,21,0,False,False,False,False,32,True,2,False,0,1.0
6353,2023-08-25,Mobile,2024-01-06,15,0,False,False,False,False,134,True,0,False,0,1.0
6354,2023-02-04,Web,2023-04-15,70,0,True,False,False,False,70,True,2,False,0,1.0
6355,2023-07-09,Web,2023-12-04,41,0,False,False,False,False,148,True,2,False,0,1.0
6356,2023-01-01,Web,2023-11-14,4,0,False,False,False,False,317,True,2,False,0,1.0
6357,2023-06-02,Web,2024-03-09,25,0,False,False,False,False,281,True,2,False,0,1.0
6358,2023-05-06,Referral,2023-08-21,2,0,True,False,False,False,107,True,1,True,1,0.8
6359,2023-12-11,Web,2024-10-24,8,0,False,False,False,False,318,True,2,False,0,1.0
6360,2023-08-14,Web,2023-09-24,72,10,True,False,False,True,41,False,2,True,1,0.0
6361,2023-08-09,Mobile,2024-04-18,18,0,False,False,False,False,253,True,0,False,0,1.0
6362,2023-07-30,Mobile,2024-01-06,66,10,False,False,False,True,160,False,0,False,0,0.0
6363,2023-01-25,Web,2023-06-10,5,50,True,False,False,True,136,False,2,True,1,0.0
6364,2023-01-16,Web,2023-03-08,6,0,True,False,False,False,51,True,2,False,0,1.0
6365,2023-07-01,Referral,2024-01-16,13,10,False,False,False,True,199,False,1,False,0,0.0
6366,2023-11-25,Mobile,2024-03-11,13,0,False,False,False,False,107,True,0,False,0,1.0
6367,2023-05-09,Web,2024-04-05,41,0,False,False,False,False,332,True,2,False,0,1.0
6368,2023-02-11,Mobile,2023-08-05,27,0,True,False,False,False,175,True,0,True,1,0.8
6369,2023-12-02,Web,2024-03-04,24,0,False,False,False,False,93,True,2,False,0,1.0
6370,2023-08-24,Web,2024-04-30,27,10,False,False,False,True,250,False,2,False,0,0.0
6371,2023-12-26,Mobile,2024-02-26,39,10,False,False,False,True,62,False,0,False,0,0.0
6372,2023-02-03,Referral,2023-05-23,66,0,True,False,False,False,109,True,1,False,0,1.0
6373,2023-12-11,Web,2024-06-12,16,0,False,False,False,False,184,True,2,False,0,1.0
6374,2023-02-14,Referral,2023-04-28,48,0,True,False,False,False,73,True,1,False,0,1.0
6375,2023-05-14,Web,2024-03-15,20,0,False,False,False,False,306,True,2,False,0,1.0
6376,2023-01-21,Web,2023-06-27,38,0,True,False,False,False,157,True,2,False,0,1.0
6377,2023-05-02,Web,2023-05-31,62,0,True,False,False,False,29,True,2,True,1,0.8
6378,2023-03-11,Web,2023-04-19,0,50,True,False,False,True,39,False,2,False,0,0.0
6379,2023-12-18,Referral,2024-01-06,23,50,False,False,False,True,19,False,1,False,0,0.0
6380,2023-12-27,Mobile,2024-04-15,136,10,False,False,False,True,110,False,0,False,0,0.0
6381,2023-02-17,Web,2023-09-27,20,0,True,False,False,False,222,True,2,False,0,1.0
6382,2023-02-08,Referral,2023-04-27,59,0,True,False,False,False,78,True,1,False,0,1.0
6383,2023-10-14,Referral,2024-09-26,6,0,False,False,False,False,348,True,1,False,0,1.0
6384,2023-01-10,Mobile,2023-10-26,27,0,True,False,False,False,289,True,0,False,0,1.0
6385,2023-01-30,Referral,2023-03-13,61,0,True,False,False,False,42,True,1,False,0,1.0
6386,2023-09-01,Web,2024-03-20,16,0,False,False,False,False,201,True,2,False,0,1.0
6387,2023-10-01,Referral,2024-07-11,20,10,False,False,False,True,284,False,1,False,0,0.0
6388,2023-03-29,Mobile,2024-01-02,2,50,False,False,False,True,279,False,0,False,0,0.0
6389,2023-09-01,Referral,2024-02-26,1,0,False,False,False,False,178,True,1,False,0,1.0
6390,2023-11-25,Mobile,2024-09-29,18,50,False,False,False,True,309,False,0,False,0,0.0
6391,2023-01-15,Web,2023-03-04,55,50,True,False,False,True,48,False,2,False,0,0.0
6392,2023-01-04,Mobile,2023-06-11,80,0,True,False,False,False,158,True,0,True,1,0.8
6393,2023-07-10,Web,2023-12-14,32,0,False,False,False,False,157,True,2,False,0,1.0
6394,2023-06-17,Web,2024-04-07,52,0,False,False,False,False,295,True,2,False,0,1.0
6395,2023-01-09,Web,2023-06-04,39,0,True,False,False,False,146,True,2,False,0,1.0
6396,2023-04-19,Referral,2024-01-04,36,0,False,False,False,False,260,True,1,False,0,1.0
6397,2023-05-17,Web,2024-03-28,43,0,False,False,False,False,316,True,2,False,0,1.0
6398,2023-06-03,Mobile,2023-10-19,21,20,True,False,False,True,138,False,0,False,0,0.0
6399,2023-07-28,Web,2023-09-02,18,20,True,False,False,True,36,False,2,True,1,0.0
6400,2023-09-29,Referral,2023-10-29,5,0,True,False,False,False,30,True,1,False,0,1.0
6401,2023-05-23,Web,2024-02-06,55,0,False,False,False,False,259,True,2,False,0,1.0
6402,2023-04-09,Mobile,2023-11-22,1,0,False,False,False,False,227,True,0,False,0,1.0
6403,2023-11-04,Referral,2024-01-03,9,0,False,False,False,False,60,True,1,False,0,1.0
6404,2023-03-10,Mobile,2024-01-01,22,0,False,False,False,False,297,True,0,False,0,1.0
6405,2023-09-04,Web,2024-01-11,106,10,False,False,False,True,129,False,2,False,0,0.0
6406,2023-09-18,Mobile,2024-05-09,46,0,False,False,False,False,234,True,0,False,0,1.0
6407,2023-10-03,Referral,2023-11-29,13,0,False,False,False,False,57,True,1,False,0,1.0
6408,2023-03-20,Mobile,2023-07-03,37,0,True,False,False,False,105,True,0,True,1,0.8
6409,2023-05-26,Web,2024-04-28,80,20,False,False,False,True,338,False,2,False,0,0.0
6410,2023-04-21,Referral,2024-02-11,23,50,False,False,False,True,296,False,1,False,0,0.0
6411,2023-09-15,Web,2024-09-10,18,0,False,False,False,False,361,True,2,False,0,1.0
6412,2023-04-03,Mobile,2023-12-30,24,0,False,False,False,False,271,True,0,False,0,1.0
6413,2023-01-13,Referral,2023-10-27,11,0,True,False,False,False,287,True,1,True,1,0.8
6414,2023-09-17,Web,2023-09-23,71,50,True,True,False,True,6,False,2,True,1,0.0
6415,2023-04-19,Mobile,2023-05-15,47,0,True,False,False,False,26,True,0,False,0,1.0
6416,2023-11-26,Mobile,2024-02-04,36,50,False,False,False,True,70,False,0,False,0,0.0
6417,2023-07-08,Referral,2024-02-09,26,0,False,False,False,False,216,True,1,False,0,1.0
6418,2023-04-05,Web,2023-12-01,104,10,False,False,False,True,240,False,2,False,0,0.0
6419,2023-04-15,Mobile,2023-05-06,10,0,True,False,False,False,21,True,0,False,0,1.0
6420,2023-01-08,Referral,2023-01-26,9,10,True,False,False,True,18,False,1,False,0,0.0
6421,2023-03-08,Web,2023-03-19,8,0,True,True,False,False,11,True,2,True,1,0.8
6422,2023-07-10,Web,2024-06-13,40,0,False,False,False,False,339,True,2,False,0,1.0
6423,2023-09-13,Referral,2024-04-26,47,10,False,False,False,True,226,False,1,False,0,0.0
6424,2023-01-09,Web,2023-04-27,27,0,True,False,False,False,108,True,2,True,1,0.8
6425,2023-04-27,Referral,2023-05-02,31,20,True,True,False,True,5,False,1,False,0,0.0
6426,2023-09-24,Web,2024-07-11,12,0,False,False,False,False,291,True,2,False,0,1.0
6427,2023-04-09,Web,2023-12-16,1,50,False,False,False,True,251,False,2,False,0,0.0
6428,2023-10-25,Mobile,2024-01-28,8,0,False,False,False,False,95,True,0,False,0,1.0
6429,2023-06-13,Mobile,2024-04-26,26,0,False,False,False,False,318,True,0,False,0,1.0
6430,2023-05-21,Mobile,2024-04-01,50,50,False,False,False,True,316,False,0,False,0,0.0
6431,2023-09-25,Mobile,2024-04-30,45,0,False,False,False,False,218,True,0,False,0,1.0
6432,2023-02-06,Referral,2023-03-25,5,50,True,False,False,True,47,False,1,False,0,0.0
6433,2023-03-15,Web,2023-06-01,1,10,True,False,False,True,78,False,2,True,1,0.0
6434,2023-03-14,Mobile,2023-11-15,57,0,False,False,False,False,246,True,0,False,0,1.0
6435,2023-11-04,Web,2023-12-27,2,0,False,False,False,False,53,True,2,False,0,1.0
6436,2023-07-18,Mobile,2024-06-02,14,20,False,False,False,True,320,False,0,False,0,0.0
6437,2023-05-10,Web,2023-12-22,2,50,False,False,False,True,226,False,2,False,0,0.0
6438,2023-09-03,Web,2024-08-22,24,0,False,False,False,False,354,True,2,False,0,1.0
6439,2023-11-08,Mobile,2024-04-04,13,0,False,False,False,False,148,True,0,False,0,1.0
6440,2023-03-01,Web,2024-01-28,6,0,False,False,False,False,333,True,2,False,0,1.0
6441,2023-10-06,Web,2024-05-06,27,0,False,False,False,False,213,True,2,False,0,1.0
6442,2023-04-13,Mobile,2023-07-25,13,0,True,False,False,False,103,True,0,False,0,1.0
6443,2023-10-23,Mobile,2024-05-02,5,0,False,False,False,False,192,True,0,False,0,1.0
6444,2023-11-16,Referral,2024-03-13,36,20,False,False,False,True,118,False,1,False,0,0.0
6445,2023-12-07,Mobile,2024-06-03,54,0,False,False,False,False,179,True,0,False,0,1.0
6446,2023-05-31,Web,2024-03-01,9,0,False,False,False,False,275,True,2,False,0,1.0
6447,2023-06-06,Mobile,2023-08-12,6,0,True,False,False,False,67,True,0,True,1,0.8
6448,2023-07-25,Web,2024-05-08,2,10,False,False,False,True,288,False,2,False,0,0.0
6449,2023-06-28,Mobile,2024-02-12,22,0,False,False,False,False,229,True,0,False,0,1.0
6450,2023-07-16,Referral,2023-12-28,53,0,False,False,False,False,165,True,1,False,0,1.0
6451,2023-08-11,Mobile,2023-09-20,8,0,True,False,False,False,40,True,0,True,1,0.8
6452,2023-03-30,Mobile,2023-08-22,18,0,True,False,False,False,145,True,0,True,1,0.8
6453,2023-10-14,Web,2024-08-31,5,0,False,False,False,False,322,True,2,False,0,1.0
6454,2023-10-03,Mobile,2024-04-20,15,20,False,False,False,True,200,False,0,False,0,0.0
6455,2023-08-24,Referral,2024-01-26,0,0,False,False,False,False,155,True,1,False,0,1.0
6456,2023-07-02,Web,2024-03-31,72,50,False,False,False,True,273,False,2,False,0,0.0
6457,2023-07-28,Web,2024-07-10,33,0,False,False,False,False,348,True,2,False,0,1.0
6458,2023-05-10,Mobile,2023-06-23,12,0,True,False,False,False,44,True,0,False,0,1.0
6459,2023-06-02,Mobile,2024-01-30,63,0,False,False,False,False,242,True,0,False,0,1.0
6460,2023-01-13,Web,2023-08-27,6,10,True,False,False,True,226,False,2,False,0,0.0
6461,2023-05-02,Referral,2024-02-11,2,0,False,False,False,False,285,True,1,False,0,1.0
6462,2023-12-25,Web,2024-08-10,85,10,False,False,False,True,229,False,2,False,0,0.0
6463,2023-08-08,Web,2024-01-13,11,0,False,False,False,False,158,True,2,False,0,1.0
6464,2023-04-16,Mobile,2024-01-25,82,10,False,False,False,True,284,False,0,False,0,0.0
6465,2023-03-11,Web,2024-03-02,30,50,False,False,False,True,357,False,2,False,0,0.0
